age,male,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income_above_4k,college_edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,issued_mandatory,issued_voluntary,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,state,county,zip,evac
54.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.165333745235,0.0,0,0,0.0,0,0,1,1,0,2,2,0,3,2,0,1.0,1.0,1.0,0.0,1.0,1.0,1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,FL,monroe county,33070,0
74.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,4.88240194821,0.0,0,0,1.0,1,0,1,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,monroe county,33040,0
56.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.55214734955,0.0,0,0,1.0,1,0,1,1,0,3,3,3,3,1,1,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,FL,monroe county,33043,0
76.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,4.88240194821,0.0,0,0,1.0,0,0,0,0,0,0,3,0,3,0,0,2.0,2.0,0.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,monroe county,33040,0
64.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,0.637891303846,0.0,0,0,1.0,1,0,1,1,0,3,3,0,2,0,3,2.0,2.0,1.0,1.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,monroe county,33042,0
38.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,1.00987323199,9.5,0,0,0.0,0,0,1,1,0,1,3,2,3,3,3,1.0,1.0,0.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,FL,franklin county,32320,0
74.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,4.88240194821,0.0,0,0,1.0,1,0,1,1,0,3,3,2,3,0,3,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,monroe county,33040,0
44.0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,1.11590786616,0.0,0,0,0.0,0,0,1,1,0,0,0,1,1,0,0,2.0,2.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,franklin county,32328,0
79.0,1,0,0,0,0,0,2.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,4.88240194821,0.0,0,0,0.0,0,0,0,0,0,1,3,2,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,FL,monroe county,33040,0
37.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,6.41765787353,96.8,0,0,1.0,1,0,1,1,0,2,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,santa rosa county,32571,0
75.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,32.0277527397,84.2,0,0,1.0,1,0,1,0,1,2,3,2,2,3,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,FL,inland counties,32448,0
49.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,1.91024256361,0.0,0,0,1.0,0,0,1,1,0,2,2,0,2,2,2,2.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,FL,monroe county,33037,0
57.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.67621560814,38.5,1,0,0.0,0,0,1,1,0,0,3,1,0,1,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,escambia county,32503,0
33.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,0.165333745235,0.0,0,0,1.0,0,1,1,1,0,0,3,3,2,3,2,1.0,2.0,1.0,0.0,1.0,2.0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,monroe county,33070,0
49.0,0,1,0,0,0,0,3.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,1.00987323199,9.5,0,0,1.0,1,0,0,0,0,1,3,0,2,2,0,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,FL,franklin county,32320,0
58.0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,28.195277085,44.8,0,0,0.0,0,0,0,0,0,1,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,inland counties,32424,0
52.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,4.88240194821,0.0,0,0,1.0,0,1,1,1,0,3,3,0,3,3,2,2.0,2.0,1.0,1.0,1.0,2.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,FL,monroe county,33040,1
65.0,1,0,0,1,0,0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,4.88240194821,0.0,0,0,1.0,0,1,1,1,0,3,2,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,monroe county,33040,1
52.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,1.91024256361,0.0,0,0,1.0,1,0,1,1,0,3,3,0,3,0,0,2.0,1.0,1.0,1.0,1.0,2.0,1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,FL,monroe county,33037,0
25.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,2.34033202078,64.3,1,0,0.0,0,0,1,0,1,2,3,0,0,0,2,2.0,2.0,1.0,1.0,1.0,1.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,escambia county,32526,0
67.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.06723927197,0.0,0,0,0.0,0,0,1,1,0,0,3,0,3,0,3,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,monroe county,33050,0
42.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.55214734955,0.0,0,0,1.0,1,0,1,1,0,1,3,0,2,1,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,monroe county,33043,0
85.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,2.06723927197,0.0,0,0,0.0,0,0,1,1,0,3,3,3,0,3,3,0.0,2.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,monroe county,33050,1
51.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,8.85945358769,149.4,1,0,0.0,0,0,1,0,1,3,2,0,0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32533,0
49.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1,4.88240194821,0.0,0,0,1.0,0,1,1,1,0,3,3,2,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,FL,monroe county,33040,1
50.0,0,1,0,0,0,0,5.0,0.0,1.0,1.0,0,1,1,1,0,0,1,0,1.34210213579,56.5,0,0,0.0,0,0,0,0,0,0,3,1,3,3,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,santa rosa county,32583,0
36.0,0,0,0,0,1,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,41.7370875179,111.4,0,0,0.0,0,0,0,0,0,0,3,0,3,3,0,2.0,1.0,0.0,0.0,1.0,2.0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,inland counties,32446,0
64.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,8.85945358769,149.4,1,0,0.0,0,0,1,0,1,3,3,3,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,FL,escambia county,32533,0
39.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,3.67286224885,58.5,1,0,1.0,1,0,1,1,0,3,3,3,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,FL,okaloosa county,32547,1
75.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,32.0277527397,84.2,0,0,1.0,1,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,FL,inland counties,32448,1
62.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,48.0573427165,81.5,0,0,0.0,0,0,1,0,1,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,inland counties,32460,0
60.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,1.91024256361,0.0,0,0,0.0,0,0,1,1,0,1,3,0,3,0,3,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FL,monroe county,33037,0
50.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.165333745235,0.0,0,0,1.0,1,0,1,1,0,0,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,FL,monroe county,33070,0
43.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0.165333745235,0.0,0,0,1.0,0,1,1,1,0,2,3,1,3,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,monroe county,33070,1
61.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,8.85945358769,149.4,1,0,0.0,0,0,1,1,0,3,3,0,3,3,2,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,escambia county,32533,0
63.0,0,1,0,0,0,0,3.0,0.0,1.0,1.0,0,1,0,1,0,0,1,0,1.00987323199,9.5,0,0,0.0,0,0,1,1,0,0,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,FL,franklin county,32320,0
73.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0.473529451921,0.0,1,0,0.0,0,0,1,0,1,2,1,0,3,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,FL,okaloosa county,32578,1
42.0,1,0,1,0,0,0,4.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,0.120303391552,25.5,1,0,1.0,1,0,1,0,1,0,3,0,3,3,3,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,FL,bay county,32401,0
52.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,2.06723927197,0.0,0,0,0.0,0,0,1,1,0,3,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,FL,monroe county,33050,0
75.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0.827932450894,3.6,0,0,0.0,0,0,1,0,1,3,3,0,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,FL,santa rosa county,32566,1
67.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.53953288829,26.7,0,0,0.0,0,0,0,0,0,1,3,0,2,0,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,FL,gulf county,32456,0
70.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0.120303391552,25.5,1,0,0.0,0,0,1,0,1,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,bay county,32401,0
54.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.19583371076,12.6,0,0,0.0,0,0,1,0,1,0,0,0,3,0,3,1.0,0.0,0.0,1.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,franklin county,32322,0
47.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.86591274655,21.7,1,0,0.0,0,0,1,1,0,3,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32506,0
41.0,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,1.00987323199,9.5,0,0,0.0,0,0,1,0,1,3,3,3,3,3,2,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,franklin county,32320,0
44.0,1,0,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,19.9685622058,228.6,0,0,0.0,0,0,1,0,1,3,3,0,1,2,1,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,inland counties,32428,0
63.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,35.6183845476,91.3,0,0,0.0,0,0,1,0,1,1,1,0,0,1,0,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,inland counties,32425,0
50.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,0.473529451921,0.0,1,0,0.0,0,0,1,1,0,0,1,0,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,FL,okaloosa county,32578,0
58.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,4.88240194821,0.0,0,0,1.0,0,0,1,1,0,0,3,0,0,0,3,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,FL,monroe county,33040,1
56.0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,2.56803515393,49.7,1,0,0.0,0,0,0,0,0,3,0,1,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FL,escambia county,32514,1
53.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,35.6183845476,91.3,0,0,0.0,0,0,1,0,1,3,0,0,3,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,inland counties,32425,0
48.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,1.67621560814,38.5,1,0,0.0,0,0,0,0,0,3,3,0,0,0,3,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32503,0
36.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,6.10903499649,107.2,1,0,0.0,0,0,1,0,1,3,3,1,1,1,0,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,escambia county,32534,0
38.0,1,1,0,0,0,0,6.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,1.86591274655,21.7,1,0,0.0,0,0,0,0,0,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32506,0
62.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,12.7586727085,21.8,0,0,0.0,0,0,1,0,1,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,gulf county,32465,0
44.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,41.7370875179,111.4,0,0,0.0,0,0,1,0,1,3,3,0,2,0,0,2.0,2.0,1.0,1.0,1.0,0.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,inland counties,32446,0
77.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,33.4682942887,144.4,0,0,0.0,0,0,1,1,0,1,3,0,0,3,3,2.0,2.0,1.0,0.0,1.0,1.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,inland counties,32431,0
36.0,1,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,8.85945358769,149.4,1,0,1.0,0,1,1,1,0,3,3,3,3,3,3,2.0,1.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32533,0
64.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.9275718969,34.8,1,0,0.0,0,0,1,0,1,2,2,0,2,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,bay county,32405,0
23.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,0,1,1,0,0,1,0,3.41658813867,53.2,1,0,0.0,0,0,1,0,1,2,3,1,3,3,0,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,bay county,32404,1
82.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,0.473529451921,0.0,1,0,0.0,0,0,1,1,0,1,2,0,3,0,3,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,okaloosa county,32578,1
30.0,0,0,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,1.67621560814,38.5,1,0,0.0,0,0,0,0,0,2,1,2,1,1,0,2.0,1.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32503,0
52.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,1.67621560814,38.5,1,0,0.0,0,0,1,0,1,1,2,1,3,1,3,2.0,1.0,1.0,1.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,escambia county,32503,0
65.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0.728852638111,36.3,1,0,0.0,0,0,1,0,1,3,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,okaloosa county,32579,0
83.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,1,1,0,0,1,0,27.9075550748,189.3,1,0,1.0,1,0,1,0,1,3,1,1,1,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,FL,escambia county,32535,1
75.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.637891303846,0.0,0,0,1.0,0,1,1,1,0,2,0,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,FL,monroe county,33042,0
36.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,35.6183845476,91.3,0,0,1.0,0,1,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FL,inland counties,32425,1
33.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,0,1,1,0,0,0,1,15.3961471011,180.2,1,0,1.0,0,1,1,1,0,2,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,bay county,32438,1
48.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.53953288829,26.7,0,0,0.0,0,0,1,1,0,0,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,FL,gulf county,32456,1
58.0,0,0,0,0,0,1,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,2.56803515393,49.7,1,0,0.0,0,0,1,0,1,3,0,1,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,escambia county,32514,0
46.0,0,0,0,1,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.91024256361,0.0,0,0,1.0,1,0,1,1,0,3,3,1,3,1,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FL,monroe county,33037,1
47.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,1.00987323199,9.5,0,0,0.0,0,0,0,0,0,1,2,0,3,3,0,1.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,FL,franklin county,32320,0
50.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,0.728852638111,36.3,1,0,0.0,0,0,1,1,0,3,3,0,3,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,okaloosa county,32579,0
60.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,1.91024256361,0.0,0,0,0.0,0,0,1,1,0,1,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,FL,monroe county,33037,0
78.0,1,1,0,0,0,0,4.0,0.0,1.0,0.0,0,0,1,1,0,0,1,0,1.00987323199,9.5,0,0,0.0,0,0,1,0,1,1,1,3,1,1,0,1.0,2.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,FL,franklin county,32320,1
30.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,11.420418175,10.2,0,0,0.0,0,0,0,0,0,3,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,inland counties,32437,0
80.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,19.9685622058,228.6,0,0,0.0,0,0,1,0,1,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,FL,inland counties,32428,0
87.0,1,0,0,0,1,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,23.8593795428,232.3,0,0,0.0,0,0,1,0,1,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,walton county,32433,0
57.0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.06723927197,0.0,0,0,0.0,0,0,1,1,0,3,3,0,3,0,2,0.0,1.0,1.0,1.0,1.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,monroe county,33050,0
49.0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,1.11590786616,0.0,0,0,1.0,0,1,1,1,0,1,0,0,3,3,3,2.0,1.0,0.0,1.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,FL,franklin county,32328,1
54.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,4.88240194821,0.0,0,0,1.0,0,1,1,1,0,1,3,2,3,3,2,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,FL,monroe county,33040,1
57.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,4.88240194821,0.0,0,0,0.0,0,0,1,1,0,0,0,0,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,monroe county,33040,0
54.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,1.91024256361,0.0,0,0,0.0,0,0,1,1,0,0,2,0,0,0,3,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,FL,monroe county,33037,0
49.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.78736442911,90.7,1,0,0.0,0,0,0,0,0,1,3,1,3,3,3,2.0,2.0,1.0,0.0,1.0,1.0,0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,FL,escambia county,32504,0
49.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.473529451921,0.0,1,0,0.0,0,0,1,0,1,1,1,2,2,2,3,2.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,FL,okaloosa county,32578,0
